TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,BonusPoints,PaymentType
967,5/4/2025,1125,2073,403,0,1997.72,821,Cash
968,5/4/2025,1005,2090,403,1,193.43,791,Debit
969,5/4/2025,1047,2066,401,1,464.45,625,Debit
970,5/4/2025,1106,2069,404,0,464.78,358,Check
971,5/4/2025,1089,2028,402,2,0,605,Cash
972,5/4/2025,1084,2046,403,1,0,499,Cash
973,5/4/2025,1192,2079,404,0,950.54,130,Check
974,5/4/2025,1029,2085,403,3,726.45,782,Check
975,5/4/2025,1061,2082,402,0,533.2,597,Debit
976,5/4/2025,1174,2041,404,0,804.21,796,Check
977,5/4/2025,1098,2032,403,0,0,37,Cash
978,5/4/2025,1132,2098,403,3,3631.44,111,Check
979,5/4/2025,1124,2005,403,1,1157.71,791,Cash
980,5/4/2025,1082,2065,401,0,1411.02,707,Check
981,5/4/2025,1042,2098,401,0,4539.3,677,Credit
982,5/4/2025,1053,2085,402,3,726.45,191,Credit
983,5/4/2025,1026,2026,404,0,423.12,434,Check
984,5/4/2025,1191,2087,402,0,477.96,728,Debit
985,5/4/2025,1117,2091,403,0,1811.58,312,Debit
986,5/4/2025,1022,2009,401,1,119.36,128,Check
987,5/4/2025,1064,2071,401,1,1107.29,111,Cash
988,5/4/2025,1066,2052,404,3,5118.82,550,Check
989,5/4/2025,1161,2051,404,2,375.42,777,Debit
990,5/4/2025,1004,2049,401,0,939.84,988,Debit
991,5/4/2025,1164,2092,401,0,2893.26,500,Cash
992,5/4/2025,1179,2009,403,0,66.31,75,Check
993,5/4/2025,1074,2087,403,0,477.96,793,Debit
994,5/4/2025,1072,2097,404,3,842.1,724,Credit
995,5/4/2025,1101,2084,401,3,1127.4,615,Check
996,5/4/2025,1040,2068,402,1,2952.86,328,Debit
997,5/4/2025,1191,2050,403,1,504.31,419,Check
998,5/4/2025,1076,2086,403,0,2682.3,878,Cash
999,5/4/2025,1141,2071,402,0,1230.32,355,Check
1000,5/4/2025,1010,2000,404,0,3877.24,644,Credit
1001,5/4/2025,1078,2026,403,1,761.62,687,Cash
1002,5/4/2025,1105,2082,402,1,239.94,268,Credit
1003,5/4/2025,1047,2028,403,1,1148.29,755,Credit
1004,5/4/2025,1029,2023,401,3,2818.62,318,Credit
1005,5/4/2025,1165,2070,401,2,54.69,703,Cash
1006,5/4/2025,1171,2008,403,0,133.18,934,Debit
1007,5/4/2025,1050,2092,404,2,771.54,492,Check
1008,5/4/2025,1091,2016,402,0,1292.08,576,Cash
1009,5/4/2025,1072,2079,401,1,855.49,893,Credit
1010,5/4/2025,1081,2062,404,2,495.49,975,Check
1011,5/4/2025,1157,2084,403,1,253.67,160,Cash
1012,5/4/2025,1144,2072,403,2,672.48,214,Debit
1013,5/4/2025,1109,2021,401,2,668.33,765,Debit
1014,5/4/2025,1063,2028,404,2,510.35,984,Credit
1015,5/4/2025,1092,2017,403,3,1854.8,635,Check
1016,5/4/2025,1118,2057,403,2,699.17,28,Credit
1017,5/4/2025,1124,2070,401,1,30.76,758,Debit
1018,5/4/2025,1165,2077,401,2,449.46,490,Credit
1019,5/4/2025,1035,2068,402,2,1968.58,517,Debit
1020,5/4/2025,1187,2080,401,0,0,640,Cash
1021,5/4/2025,1004,2064,401,3,882.12,534,Credit
1022,5/4/2025,1196,2075,402,0,2341.92,309,Debit
1023,5/4/2025,1141,2033,404,1,0,597,Cash
1024,5/4/2025,1093,2050,402,2,448.27,593,Debit
1025,5/4/2025,1034,2059,401,3,1536.15,748,Credit
1026,5/4/2025,1093,2064,401,1,793.91,191,Cash
1027,5/4/2025,1157,2087,402,1,286.78,81,Check
1028,5/4/2025,1114,2020,402,1,676.49,126,Credit
1029,5/4/2025,1188,2093,404,2,1814.26,751,Cash
1030,5/4/2025,1010,2028,404,1,1148.29,131,Check
1031,5/4/2025,1016,2033,403,1,2257.88,259,Debit
1032,5/4/2025,1010,2085,402,2,387.44,436,Debit
1033,5/4/2025,1099,2060,404,0,0,721,Check
1034,5/4/2025,1010,2083,403,0,768.16,4,Debit
1035,5/4/2025,1180,2066,403,2,1238.54,288,Credit
1036,5/4/2025,1148,2069,402,3,697.17,948,Debit
1037,5/4/2025,1167,2048,403,0,1072.89,733,Debit
1038,5/4/2025,1132,2032,404,1,851.04,4,Debit
1039,5/4/2025,1132,2051,403,2,187.71,457,Cash
1040,5/4/2025,1124,2061,401,1,0,712,Check
1041,5/4/2025,1112,2021,402,0,835.41,149,Check
1042,5/4/2025,1131,2082,403,1,239.94,788,Check
1043,5/4/2025,1038,2023,402,2,0,149,Cash
1044,5/4/2025,1154,2091,401,1,3260.84,106,Debit
1045,5/4/2025,1106,2042,401,3,1173.27,868,Debit
1046,5/4/2025,1172,2061,404,1,719.71,666,Debit
1047,5/4/2025,1151,2020,404,0,1127.49,840,Credit
1048,5/4/2025,1062,2005,402,1,385.9,997,Cash
1049,5/4/2025,1034,2080,401,1,2996.14,57,Debit
1050,5/4/2025,1014,2021,403,1,1503.74,34,Cash
1051,5/4/2025,1132,2051,401,2,281.57,988,Cash
1052,5/4/2025,1021,2027,404,3,775.83,499,Debit
1053,5/4/2025,1123,2021,402,3,0,6,Cash
1054,5/4/2025,1153,2018,402,2,867.62,464,Cash
1055,5/4/2025,1042,2092,403,3,1446.63,859,Debit
1056,5/4/2025,1152,2075,401,1,2107.73,115,Cash
1057,5/4/2025,1096,2049,402,0,939.84,508,Cash
1058,5/4/2025,1004,2025,404,1,0,384,Debit
1059,5/4/2025,1155,2012,402,3,623.19,338,Check
1060,5/4/2025,1157,2076,401,0,2418.21,814,Cash
1061,5/4/2025,1023,2061,402,0,199.92,650,Credit
1062,5/4/2025,1198,2086,404,3,894.1,125,Debit
1063,5/4/2025,1094,2005,404,1,771.8,684,Credit
1064,5/4/2025,1123,2098,404,2,3631.44,458,Credit
1065,5/4/2025,1150,2094,401,3,2466.75,941,Check
1066,5/4/2025,1034,2032,404,1,1702.08,976,Credit
1067,5/4/2025,1021,2036,404,2,348.77,472,Debit
1068,5/4/2025,1048,2000,401,0,4846.55,870,Debit
1069,5/4/2025,1133,2000,404,1,872.38,753,Debit
1070,5/4/2025,1176,2040,404,2,55.26,634,Credit
1071,5/4/2025,1027,2019,404,2,747.14,739,Debit
1072,5/4/2025,1066,2068,404,2,1968.58,263,Cash
1073,5/4/2025,1156,2035,404,1,0,58,Check
1074,5/4/2025,1105,2070,404,1,0,932,Credit
1075,5/4/2025,1094,2071,404,2,984.26,894,Check
1076,5/4/2025,1078,2073,403,3,499.43,1,Cash
1077,5/4/2025,1188,2017,401,1,417.33,901,Credit
1078,5/4/2025,1114,2089,402,0,827.04,432,Cash
1079,5/4/2025,1054,2065,404,2,376.27,919,Cash
1080,5/4/2025,1140,2078,401,1,255.62,699,Debit
1081,5/4/2025,1099,2081,401,0,1492.44,613,Credit
1082,5/4/2025,1037,2060,404,0,1225.14,734,Credit
1083,5/4/2025,1016,2033,402,2,2007,588,Check
1084,5/4/2025,1020,2077,401,3,561.83,184,Credit
1085,5/4/2025,1102,2078,403,0,142.01,945,Cash
1086,5/4/2025,1198,2022,404,3,671.18,902,Credit
1087,5/4/2025,1002,2025,403,1,503.32,137,Cash
1088,5/4/2025,1008,2076,402,1,1450.93,751,Debit
1089,5/4/2025,1172,2004,403,1,834.52,517,Debit
1090,5/4/2025,1167,2000,402,0,969.31,30,Credit
1091,5/4/2025,1070,2099,404,2,1551.17,225,Debit
1092,5/4/2025,1171,2050,404,1,168.1,401,Cash
1093,5/4/2025,1132,2001,401,0,2061.75,384,Debit
1094,5/4/2025,1140,2036,403,2,348.77,231,Cash
1095,5/4/2025,1070,2028,402,3,2551.76,460,Debit
1096,5/4/2025,1103,2073,401,2,0,691,Check
1097,5/4/2025,1044,2052,401,0,2193.78,586,Check
1098,5/4/2025,1128,2037,403,0,0,876,Cash
1099,5/4/2025,1131,2032,403,3,4728,993,Cash
1100,5/4/2025,1096,2072,404,1,378.27,820,Credit
1101,5/4/2025,1193,2043,404,3,2620.35,683,Debit
1102,5/4/2025,1150,2003,404,0,1155.54,368,Credit
1103,5/4/2025,1066,2008,404,1,59.93,110,Check
1104,5/4/2025,1173,2089,402,2,0,92,Debit
1105,5/4/2025,1105,2045,401,2,499.42,367,Debit
1106,5/4/2025,1063,2036,401,3,653.94,7,Debit
1107,5/4/2025,1172,2095,403,0,981.58,505,Cash
1108,5/4/2025,1141,2022,404,2,0,847,Check
1109,5/4/2025,1090,2027,403,1,698.25,866,Debit
1110,5/4/2025,1191,2087,402,3,955.92,738,Cash
1111,5/4/2025,1188,2025,402,1,251.66,13,Debit
1112,5/4/2025,1067,2026,402,1,380.81,337,Check
1113,5/4/2025,1063,2079,403,1,1710.97,990,Cash
1114,5/4/2025,1199,2013,401,0,5612.16,527,Cash
1115,5/4/2025,1173,2084,404,0,281.85,215,Credit
1116,5/4/2025,1195,2069,401,3,697.17,988,Debit
1117,5/4/2025,1095,2079,403,3,950.54,384,Cash
1118,5/4/2025,1147,2035,404,1,809.99,487,Debit
1119,5/4/2025,1195,2065,403,3,1411.02,410,Debit
1120,5/4/2025,1056,2096,402,0,0,551,Debit
1121,5/4/2025,1134,2054,404,0,3602.04,336,Check
1122,5/4/2025,1128,2044,404,1,373.64,280,Credit
1123,5/4/2025,1117,2015,404,2,1619.93,397,Cash
1124,5/4/2025,1176,2001,401,1,371.12,79,Debit
1125,5/4/2025,1097,2074,401,2,527.6,301,Cash
1126,5/4/2025,1092,2078,403,1,383.43,917,Check
1127,5/4/2025,1140,2033,402,2,1338,350,Debit
1128,5/4/2025,1120,2078,403,2,227.22,815,Check
1129,5/4/2025,1047,2063,404,1,0,403,Credit
1130,5/4/2025,1107,2089,403,2,330.82,137,Check
1131,5/4/2025,1102,2035,404,1,1619.98,107,Credit
1132,5/4/2025,1146,2016,402,0,0,187,Cash
1133,5/4/2025,1184,2034,402,3,680.85,765,Credit
1134,5/4/2025,1097,2025,402,1,1258.29,110,Cash
1135,5/4/2025,1121,2001,402,3,0,242,Check
1136,5/4/2025,1127,2017,403,3,0,694,Credit
1137,5/4/2025,1076,2032,401,3,6619.2,489,Check
1138,5/4/2025,1025,2088,402,0,0,522,Credit
1139,5/4/2025,1055,2032,404,0,945.6,198,Debit
1140,5/4/2025,1115,2095,403,2,0,265,Debit
1141,5/4/2025,1092,2046,403,2,80.23,317,Credit
1142,5/4/2025,1005,2052,401,2,1170.02,73,Cash
1143,5/4/2025,1173,2077,402,1,1516.94,890,Debit
1144,5/4/2025,1199,2036,403,2,871.92,671,Credit
1145,5/4/2025,1172,2065,404,3,2822.04,910,Cash
1146,5/4/2025,1020,2048,403,3,1072.89,355,Debit
1147,5/4/2025,1161,2018,402,2,1301.42,722,Cash
1148,5/4/2025,1107,2080,404,0,4993.56,694,Cash
1149,5/4/2025,1020,2020,403,1,1014.74,545,Check
1150,5/4/2025,1080,2040,403,2,55.26,205,Credit
1151,5/4/2025,1154,2082,404,2,639.84,649,Cash
1152,5/4/2025,1113,2099,403,3,646.32,673,Debit
1153,5/4/2025,1105,2021,402,0,835.41,412,Check
1154,5/4/2025,1032,2093,402,2,2419.01,482,Cash
1155,5/4/2025,1190,2089,401,1,0,171,Debit
1156,5/4/2025,1042,2050,401,0,1120.68,535,Cash
1157,5/4/2025,1016,2060,401,0,816.76,263,Check
1158,5/4/2025,1197,2050,401,0,560.34,208,Cash
1159,5/4/2025,1067,2079,402,0,1901.08,465,Credit
1160,5/4/2025,1167,2049,403,1,0,540,Credit
1161,5/4/2025,1063,2094,403,3,493.35,375,Cash
1162,5/4/2025,1160,2016,402,1,1162.87,948,Check
1163,5/4/2025,1007,2004,403,2,2225.4,610,Credit
1164,5/4/2025,1121,2059,403,3,2048.2,51,Check
1165,5/4/2025,1034,2089,402,3,2481.12,386,Credit
1166,5/4/2025,1161,2095,404,2,392.63,841,Credit
1167,5/4/2025,1088,2061,402,0,799.68,171,Debit
1168,5/4/2025,1113,2039,403,3,976.44,406,Debit
1169,5/4/2025,1066,2019,403,0,933.93,406,Check
1170,5/4/2025,1000,2066,402,2,412.85,247,Credit
1171,5/4/2025,1073,2060,401,3,0,862,Debit
1172,5/4/2025,1193,2061,403,0,199.92,90,Debit
1173,5/4/2025,1196,2055,403,1,194.18,758,Cash
1174,5/4/2025,1001,2070,403,1,61.52,416,Cash
1175,5/4/2025,1105,2071,404,3,615.16,542,Credit
1176,5/4/2025,1063,2020,404,3,375.83,551,Debit
1177,5/4/2025,1056,2033,401,3,836.25,561,Cash
1178,5/4/2025,1160,2030,403,2,271.95,827,Credit
1179,5/4/2025,1166,2095,403,3,1472.37,264,Cash
1180,5/4/2025,1048,2008,402,1,0,790,Check
1181,5/4/2025,1074,2014,404,3,738.9,994,Credit
1182,5/4/2025,1069,2089,404,1,372.17,254,Cash
1183,5/4/2025,1082,2002,402,0,1732,144,Cash
1184,5/4/2025,1136,2002,402,0,1732,961,Cash
1185,5/4/2025,1072,2034,402,3,0,839,Debit
1186,5/4/2025,1186,2001,402,0,824.7,626,Debit
1187,5/4/2025,1038,2001,404,1,0,897,Credit
1188,5/4/2025,1087,2053,403,3,2440.6,977,Debit
1189,5/4/2025,1095,2059,401,2,1638.56,597,Debit
1190,5/4/2025,1020,2096,402,0,2688.72,24,Cash
1191,5/4/2025,1068,2099,404,0,1938.96,226,Cash
1192,5/4/2025,1139,2060,402,1,1102.63,200,Credit
1193,5/4/2025,1064,2048,401,0,715.26,398,Check
1194,5/4/2025,1196,2091,402,3,0,893,Check
1195,5/4/2025,1197,2056,402,0,1049.44,876,Check
1196,5/4/2025,1050,2058,401,1,1800.22,119,Debit
1197,5/4/2025,1121,2049,403,2,751.87,81,Check
1198,5/4/2025,1040,2080,401,0,1664.52,123,Credit
1199,5/4/2025,1064,2061,403,1,179.93,150,Debit
1200,5/4/2025,1092,2006,402,0,198,321,Check
1201,5/4/2025,1060,2081,404,2,1193.95,996,Debit
1202,5/4/2025,1003,2021,403,0,2506.23,570,Cash
1203,5/4/2025,1101,2031,401,0,1130.6,928,Cash
1204,5/4/2025,1148,2088,404,1,0,546,Cash
1205,5/4/2025,1095,2098,401,1,2451.22,991,Credit
1206,5/4/2025,1040,2063,401,2,883.94,749,Debit
1207,5/4/2025,1194,2080,401,0,1664.52,647,Credit
1208,5/4/2025,1091,2082,402,0,0,477,Check
1209,5/4/2025,1032,2062,402,2,1981.95,359,Cash
1210,5/4/2025,1142,2082,403,3,799.8,780,Cash
1211,5/4/2025,1187,2024,401,3,372.81,631,Debit
1212,5/4/2025,1091,2092,402,2,385.77,814,Cash
1213,5/4/2025,1010,2062,404,2,990.98,797,Cash
1214,5/4/2025,1138,2089,404,1,744.34,923,Debit
1215,5/4/2025,1145,2023,403,2,1503.26,780,Cash
1216,5/4/2025,1187,2059,403,1,1843.38,679,Cash
1217,5/4/2025,1017,2067,402,3,0,771,Check
1218,5/4/2025,1075,2033,403,3,836.25,222,Credit
1219,5/4/2025,1000,2099,404,1,2326.75,3,Cash
1220,5/4/2025,1004,2079,403,1,0,356,Credit
1221,5/4/2025,1082,2092,401,3,0,271,Cash
1222,5/4/2025,1048,2067,404,1,785.56,882,Cash
1223,5/4/2025,1156,2036,403,3,0,441,Cash
1224,5/4/2025,1164,2041,401,0,804.21,988,Debit
1225,5/4/2025,1133,2084,401,0,0,179,Check
1226,5/4/2025,1033,2022,401,1,604.06,743,Cash
1227,5/4/2025,1027,2062,402,0,1238.72,478,Debit
1228,5/4/2025,1008,2073,404,3,1498.29,199,Check
1229,5/4/2025,1134,2079,403,0,950.54,256,Debit
1230,5/4/2025,1093,2028,401,0,1275.88,838,Cash
1231,5/4/2025,1053,2083,404,0,2304.48,120,Check
1232,5/4/2025,1119,2081,401,2,0,391,Check
1233,5/4/2025,1142,2095,404,2,1177.9,905,Check
1234,5/4/2025,1181,2007,403,0,583.39,582,Cash
1235,5/4/2025,1187,2009,403,0,265.24,269,Cash
1236,5/4/2025,1055,2066,401,0,2580.3,549,Cash
1237,5/4/2025,1185,2029,404,1,12.16,605,Check
1238,5/4/2025,1049,2067,402,1,261.86,691,Credit
1239,5/4/2025,1142,2095,404,0,1963.16,731,Check
1240,5/4/2025,1196,2081,403,3,746.22,688,Cash
1241,5/4/2025,1179,2085,404,0,242.15,544,Check
1242,5/4/2025,1042,2023,404,2,2254.9,842,Credit
1243,5/4/2025,1168,2020,404,2,601.33,17,Credit
1244,5/4/2025,1080,2070,403,2,0,7,Cash
1245,5/4/2025,1105,2097,404,2,673.68,342,Debit
1246,5/4/2025,1155,2030,402,3,509.91,111,Debit
1247,5/4/2025,1196,2070,403,2,27.34,331,Cash
1248,5/4/2025,1115,2057,404,0,1747.92,185,Credit
1249,5/4/2025,1185,2004,403,0,2781.75,172,Check
1250,5/4/2025,1132,2017,403,0,0,435,Check
1251,5/4/2025,1076,2028,402,2,1020.7,96,Check
1252,5/4/2025,1005,2098,403,1,3268.3,228,Check
1253,5/4/2025,1024,2004,404,2,1483.6,391,Cash
1254,5/4/2025,1039,2017,403,2,370.96,360,Check
1255,5/4/2025,1149,2031,402,2,904.48,894,Cash
1256,5/4/2025,1076,2011,404,1,737.53,649,Debit
1257,5/4/2025,1187,2009,403,3,198.93,432,Cash
1258,5/4/2025,1044,2062,401,2,495.49,226,Credit
1259,5/4/2025,1009,2093,404,0,0,923,Cash
1260,5/4/2025,1199,2007,403,2,1400.14,573,Credit
1261,5/4/2025,1111,2053,401,1,3294.81,351,Check
1262,5/4/2025,1191,2083,401,3,768.16,44,Check
1263,5/4/2025,1013,2039,401,2,1562.3,179,Debit
1264,5/4/2025,1138,2072,402,2,672.48,119,Debit
1265,5/4/2025,1128,2089,402,1,744.34,731,Cash
1266,5/4/2025,1012,2086,404,3,2682.3,54,Debit
1267,5/4/2025,1192,2076,401,1,1450.93,350,Check
1268,5/4/2025,1110,2037,404,1,324.13,156,Debit
1269,5/4/2025,1033,2043,401,3,4367.25,373,Check
1270,5/4/2025,1146,2095,401,3,1963.16,215,Check
1271,5/4/2025,1067,2010,404,3,0,625,Debit
1272,5/4/2025,1198,2089,402,1,744.34,629,Check
1273,5/4/2025,1123,2071,402,3,1845.48,172,Debit
1274,5/4/2025,1101,2083,402,1,2074.03,504,Cash
1275,5/4/2025,1062,2009,403,3,66.31,558,Debit
1276,5/4/2025,1082,2087,401,0,318.64,805,Debit
1277,5/4/2025,1171,2052,404,2,0,665,Debit
1278,5/4/2025,1089,2024,403,2,298.25,227,Debit
1279,5/4/2025,1152,2083,401,2,1843.58,22,Debit
1280,5/4/2025,1043,2044,404,1,373.64,123,Check
1281,5/4/2025,1112,2005,402,1,0,220,Credit
1282,5/4/2025,1175,2047,402,0,1004.94,533,Credit
1283,5/4/2025,1028,2094,401,1,888.03,80,Cash
1284,5/4/2025,1158,2018,403,0,2169.04,42,Credit
1285,5/4/2025,1087,2088,401,2,567.48,573,Check
1286,5/4/2025,1115,2060,401,2,980.11,630,Debit
1287,5/4/2025,1053,2094,402,1,888.03,73,Cash
1288,5/4/2025,1139,2066,403,3,2580.3,90,Cash
1289,5/4/2025,1159,2093,402,0,0,110,Check
1290,5/4/2025,1096,2074,401,2,1055.2,604,Debit
1291,5/4/2025,1043,2007,403,1,525.05,389,Debit
1292,5/4/2025,1178,2079,403,0,950.54,610,Cash
1293,5/4/2025,1119,2083,401,0,768.16,64,Credit
1294,5/4/2025,1099,2084,403,2,0,493,Check
1295,5/4/2025,1027,2002,403,3,866,90,Cash
1296,5/4/2025,1059,2048,401,2,572.21,938,Debit
1297,5/4/2025,1124,2076,401,1,2176.39,287,Debit
1298,5/4/2025,1050,2064,404,0,1470.2,127,Check
1299,5/4/2025,1010,2031,403,2,1356.72,101,Debit
1300,5/4/2025,1125,2050,402,0,373.56,805,Check
1301,5/4/2025,1088,2087,403,2,509.82,533,Debit
1302,5/4/2025,1160,2038,402,2,2223.62,538,Check
1303,5/4/2025,1015,2080,403,3,2496.78,992,Cash
1304,5/4/2025,1007,2071,403,1,553.64,234,Debit
1305,5/4/2025,1038,2043,404,1,786.1,16,Credit
1306,5/4/2025,1022,2093,404,1,2721.38,992,Credit
1307,5/4/2025,1106,2030,402,3,1019.82,831,Debit
1308,5/4/2025,1079,2077,403,3,561.83,201,Cash
1309,5/4/2025,1138,2016,402,1,872.15,492,Cash
1310,5/4/2025,1148,2069,402,1,418.3,698,Credit
1311,5/4/2025,1079,2088,402,3,709.35,667,Credit
1312,5/4/2025,1197,2018,402,2,867.62,377,Debit
1313,5/4/2025,1017,2071,401,1,553.64,950,Debit
1314,5/4/2025,1081,2018,401,2,867.62,784,Check
1315,5/4/2025,1105,2052,403,3,731.26,488,Cash
1316,5/4/2025,1190,2081,403,1,0,305,Cash
1317,5/4/2025,1199,2024,401,1,223.69,629,Cash
1318,5/4/2025,1047,2003,403,1,346.66,664,Debit
1319,5/4/2025,1152,2029,402,0,27.02,921,Check
1320,5/4/2025,1091,2010,404,1,210.17,11,Check
1321,5/4/2025,1128,2077,404,2,0,806,Credit
1322,5/4/2025,1047,2049,404,3,0,375,Credit
1323,5/4/2025,1035,2020,402,1,676.49,55,Debit
1324,5/4/2025,1008,2052,401,2,585.01,802,Check
1325,5/4/2025,1105,2028,402,1,1148.29,876,Check
1326,5/4/2025,1016,2022,404,3,2684.72,60,Credit
1327,5/4/2025,1176,2041,404,1,1447.58,757,Check
1328,5/4/2025,1109,2051,401,3,469.28,816,Cash
1329,5/4/2025,1184,2040,404,0,103.62,415,Check
1330,5/4/2025,1133,2013,404,3,3741.44,690,Debit
1331,5/4/2025,1010,2031,404,0,1130.6,934,Debit
1332,5/4/2025,1142,2049,401,1,0,873,Debit
1333,5/4/2025,1074,2056,404,2,839.55,331,Check
1334,5/4/2025,1198,2036,404,1,392.36,124,Cash
1335,5/4/2025,1108,2037,401,1,648.25,144,Credit
1336,5/4/2025,1118,2082,404,0,799.8,92,Check
1337,5/4/2025,1184,2064,401,1,264.64,808,Cash
1338,5/4/2025,1199,2074,402,3,1978.5,887,Cash
1339,5/4/2025,1105,2041,404,0,0,109,Debit
1340,5/4/2025,1045,2058,402,3,0,184,Check
1341,5/4/2025,1023,2032,403,1,1702.08,366,Credit
1342,5/4/2025,1183,2093,401,0,2267.82,878,Check
1343,5/4/2025,1029,2090,404,2,57.31,594,Credit
1344,5/4/2025,1021,2067,404,1,261.86,658,Check
1345,5/4/2025,1096,2070,404,0,136.72,406,Credit
1346,5/4/2025,1196,2021,403,1,751.87,171,Check
1347,5/4/2025,1041,2018,402,0,1084.52,873,Check
1348,5/4/2025,1107,2039,403,3,0,517,Debit
1349,5/4/2025,1073,2080,402,0,3329.04,837,Debit
1350,5/4/2025,1033,2025,401,2,671.09,584,Credit
1351,5/4/2025,1003,2058,404,3,2000.25,918,Credit
1352,5/4/2025,1139,2000,404,1,1744.76,422,Credit
1353,5/4/2025,1055,2075,404,3,3122.56,966,Credit
1354,5/4/2025,1104,2056,401,0,1574.16,217,Check
1355,5/4/2025,1062,2070,403,1,30.76,448,Check
1356,5/4/2025,1012,2023,402,0,2818.62,345,Cash
1357,5/4/2025,1167,2044,401,1,560.47,37,Cash
1358,5/4/2025,1008,2085,403,2,0,426,Debit
1359,5/4/2025,1022,2006,401,3,990,70,Credit
1360,5/4/2025,1045,2020,403,1,1352.99,797,Credit
1361,5/4/2025,1116,2095,403,0,981.58,142,Check
1362,5/4/2025,1023,2098,403,2,1452.58,946,Credit
1363,5/4/2025,1094,2048,401,3,1072.89,826,Cash
1364,5/4/2025,1140,2008,403,3,0,703,Debit
1365,5/4/2025,1034,2015,403,2,1079.95,966,Check
1366,5/4/2025,1134,2052,402,1,1316.27,77,Check
1367,5/4/2025,1156,2007,401,0,1750.17,651,Cash
1368,5/4/2025,1123,2092,403,3,0,407,Debit
1369,5/4/2025,1155,2040,403,2,27.63,450,Credit
1370,5/4/2025,1033,2078,404,3,568.04,514,Debit
1371,5/4/2025,1126,2023,402,2,2254.9,1000,Cash
1372,5/4/2025,1049,2000,401,0,3877.24,764,Credit
1373,5/4/2025,1119,2080,401,1,0,980,Check
1374,5/4/2025,1157,2053,404,0,1830.45,739,Check
1375,5/4/2025,1085,2044,402,0,207.58,534,Debit
1376,5/4/2025,1163,2025,403,2,447.39,759,Credit
1377,5/4/2025,1017,2039,403,2,3905.76,413,Debit
1378,5/4/2025,1196,2000,401,2,0,923,Cash
1379,5/4/2025,1087,2050,401,1,168.1,467,Cash
1380,5/4/2025,1049,2042,403,3,670.44,329,Check
1381,5/4/2025,1121,2004,402,3,3709,513,Check
1382,5/4/2025,1039,2080,404,2,665.81,514,Credit
1383,5/4/2025,1118,2052,401,2,0,415,Debit
1384,5/4/2025,1144,2092,403,0,1446.63,822,Check
1385,5/4/2025,1053,2073,403,2,1198.63,806,Check
1386,5/4/2025,1016,2019,403,0,0,774,Check
1387,5/4/2025,1086,2048,402,3,1072.89,804,Cash
1388,5/4/2025,1047,2076,401,2,0,58,Check
1389,5/4/2025,1180,2040,401,2,110.53,937,Credit
1390,5/4/2025,1105,2011,404,1,0,670,Credit
1391,5/4/2025,1095,2057,403,1,786.56,243,Cash
1392,5/4/2025,1134,2038,402,0,926.51,625,Cash
1393,5/4/2025,1095,2004,402,0,0,363,Credit
1394,5/4/2025,1113,2064,401,3,294.04,364,Check
1395,5/4/2025,1128,2019,402,2,1494.29,918,Cash
1396,5/4/2025,1123,2093,403,2,3023.76,966,Check
1397,5/4/2025,1036,2098,401,1,817.07,4,Cash
1398,5/4/2025,1052,2092,401,3,1928.84,498,Debit
1399,5/4/2025,1099,2091,401,0,905.79,344,Check
1400,5/4/2025,1079,2005,401,2,1715.12,132,Cash
1401,5/4/2025,1119,2005,401,2,686.05,148,Debit
1402,5/4/2025,1005,2073,403,1,0,832,Cash
1403,5/4/2025,1082,2025,402,2,223.7,761,Check
1404,5/4/2025,1070,2068,403,3,2460.72,883,Cash
1405,5/4/2025,1171,2015,403,1,0,789,Check
1406,5/4/2025,1040,2035,401,0,899.99,884,Check
1407,5/4/2025,1159,2071,401,1,1660.93,102,Check
1408,5/4/2025,1138,2044,403,2,0,869,Debit
1409,5/4/2025,1036,2090,403,1,0,416,Debit
1410,5/4/2025,1043,2009,403,2,106.1,654,Debit
1411,5/4/2025,1138,2056,401,1,944.5,564,Check
1412,5/4/2025,1007,2060,401,0,816.76,490,Credit
1413,5/4/2025,1098,2006,401,3,990,46,Cash
1414,5/4/2025,1100,2022,404,2,1610.83,196,Credit
1415,5/4/2025,1079,2042,402,0,167.61,670,Cash
1416,5/4/2025,1193,2097,404,1,2273.67,63,Debit
1417,5/4/2025,1023,2089,404,0,413.52,298,Cash
1418,5/4/2025,1116,2039,404,3,3905.76,374,Credit
1419,5/4/2025,1059,2028,402,2,1531.06,635,Debit
1420,5/4/2025,1093,2050,402,2,298.85,766,Credit
1421,5/4/2025,1083,2058,404,0,2000.25,106,Cash
1422,5/4/2025,1016,2060,401,2,653.41,953,Credit
1423,5/4/2025,1122,2059,402,2,1228.92,962,Debit
1424,5/4/2025,1196,2044,402,0,207.58,898,Cash
1425,5/4/2025,1103,2091,401,2,2173.9,924,Cash
1426,5/4/2025,1142,2083,401,2,1229.06,246,Cash
1427,5/4/2025,1136,2059,404,3,2560.25,15,Credit
1428,5/4/2025,1061,2079,402,1,2566.46,38,Check
1429,5/4/2025,1123,2049,401,2,751.87,8,Credit
1430,5/4/2025,1053,2088,404,3,709.35,319,Check
1431,5/4/2025,1145,2043,402,1,1572.21,399,Check
1432,5/4/2025,1169,2085,401,3,1210.75,604,Debit
1433,5/4/2025,1029,2075,404,2,1249.02,868,Credit
1434,5/4/2025,1142,2012,404,1,1682.61,973,Cash
1435,5/4/2025,1078,2051,401,0,117.32,700,Credit
